code:U+1F469 U+1F3FC U+200D U+1F52C; desc:woman scientist: medium-light skin tone; tags:biologist | chemist | engineer | mathematician | medium-light skin tone | physicist | scientist | woman
code:U+1F469 U+1F3FD U+200D U+1F52C; desc:woman scientist: medium skin tone; tags:biologist | chemist | engineer | mathematician | medium skin tone | physicist | scientist | woman
code:U+1F469 U+1F3FE U+200D U+1F52C; desc:woman scientist: medium-dark skin tone; tags:biologist | chemist | engineer | mathematician | medium-dark skin tone | physicist | scientist | woman
code:U+1F469 U+1F3FF U+200D U+1F52C; desc:woman scientist: dark skin tone; tags:biologist | chemist | dark skin tone | engineer | mathematician | physicist | scientist | woman
code:U+1F468 U+200D U+1F4BB; desc:man technologist; tags:coder | developer | inventor | man | software | technologist
code:U+1F468 U+1F3FB U+200D U+1F4BB; desc:man technologist: light skin tone; tags:coder | developer | inventor | light skin tone | man | software | technologist
code:U+1F468 U+1F3FC U+200D U+1F4BB; desc:man technologist: medium-light skin tone; tags:coder | developer | inventor | man | medium-light skin tone | software | technologist
code:U+1F468 U+1F3FD U+200D U+1F4BB; desc:man technologist: medium skin tone; tags:coder | developer | inventor | man | medium skin tone | software | technologist
code:U+1F468 U+1F3FE U+200D U+1F4BB; desc:man technologist: medium-dark skin tone; tags:coder | developer | inventor | man | medium-dark skin tone | software | technologist
code:U+1F468 U+1F3FF U+200D U+1F4BB; desc:man technologist: dark skin tone; tags:coder | dark skin tone | developer | inventor | man | software | technologist
code:U+1F469 U+200D U+1F4BB; desc:woman technologist; tags:coder | developer | inventor | software | technologist | woman
code:U+1F469 U+1F3FB U+200D U+1F4BB; desc:woman technologist: light skin tone; tags:coder | developer | inventor | light skin tone | software | technologist | woman
code:U+1F469 U+1F3FC U+200D U+1F4BB; desc:woman technologist: medium-light skin tone; tags:coder | developer | inventor | medium-light skin tone | software | technologist | woman
code:U+1F469 U+1F3FD U+200D U+1F4BB; desc:woman technologist: medium skin tone; tags:coder | developer | inventor | medium skin tone | software | technologist | woman
code:U+1F469 U+1F3FE U+200D U+1F4BB; desc:woman technologist: medium-dark skin tone; tags:coder | developer | inventor | medium-dark skin tone | software | technologist | woman
code:U+1F469 U+1F3FF U+200D U+1F4BB; desc:woman technologist: dark skin tone; tags:coder | dark skin tone | developer | inventor | software | technologist | woman
code:U+1F468 U+200D U+1F3A4; desc:man singer; tags:actor | entertainer | man | rock | singer | star
code:U+1F468 U+1F3FB U+200D U+1F3A4; desc:man singer: light skin tone; tags:actor | entertainer | light skin tone | man | rock | singer | star
code:U+1F468 U+1F3FC U+200D U+1F3A4; desc:man singer: medium-light skin tone; tags:actor | entertainer | man | medium-light skin tone | rock | singer | star
code:U+1F468 U+1F3FD U+200D U+1F3A4; desc:man singer: medium skin tone; tags:actor | entertainer | man | medium skin tone | rock | singer | star
code:U+1F468 U+1F3FE U+200D U+1F3A4; desc:man singer: medium-dark skin tone; tags:actor | entertainer | man | medium-dark skin tone | rock | singer | star
code:U+1F468 U+1F3FF U+200D U+1F3A4; desc:man singer: dark skin tone; tags:actor | dark skin tone | entertainer | man | rock | singer | star
code:U+1F469 U+200D U+1F3A4; desc:woman singer; tags:actor | entertainer | rock | singer | star | woman
code:U+1F469 U+1F3FB U+200D U+1F3A4; desc:woman singer: light skin tone; tags:actor | entertainer | light skin tone | rock | singer | star | woman
code:U+1F469 U+1F3FC U+200D U+1F3A4; desc:woman singer: medium-light skin tone; tags:actor | entertainer | medium-light skin tone | rock | singer | star | woman
code:U+1F469 U+1F3FD U+200D U+1F3A4; desc:woman singer: medium skin tone; tags:actor | entertainer | medium skin tone | rock | singer | star | woman
code:U+1F469 U+1F3FE U+200D U+1F3A4; desc:woman singer: medium-dark skin tone; tags:actor | entertainer | medium-dark skin tone | rock | singer | star | woman
code:U+1F469 U+1F3FF U+200D U+1F3A4; desc:woman singer: dark skin tone; tags:actor | dark skin tone | entertainer | rock | singer | star | woman
code:U+1F468 U+200D U+1F3A8; desc:man artist; tags:artist | man | palette
code:U+1F468 U+1F3FB U+200D U+1F3A8; desc:man artist: light skin tone; tags:artist | light skin tone | man | palette
code:U+1F468 U+1F3FC U+200D U+1F3A8; desc:man artist: medium-light skin tone; tags:artist | man | medium-light skin tone | palette
code:U+1F468 U+1F3FD U+200D U+1F3A8; desc:man artist: medium skin tone; tags:artist | man | medium skin tone | palette
code:U+1F468 U+1F3FE U+200D U+1F3A8; desc:man artist: medium-dark skin tone; tags:artist | man | medium-dark skin tone | palette
code:U+1F468 U+1F3FF U+200D U+1F3A8; desc:man artist: dark skin tone; tags:artist | dark skin tone | man | palette
code:U+1F469 U+200D U+1F3A8; desc:woman artist; tags:artist | palette | woman
code:U+1F469 U+1F3FB U+200D U+1F3A8; desc:woman artist: light skin tone; tags:artist | light skin tone | palette | woman
code:U+1F469 U+1F3FC U+200D U+1F3A8; desc:woman artist: medium-light skin tone; tags:artist | medium-light skin tone | palette | woman
code:U+1F469 U+1F3FD U+200D U+1F3A8; desc:woman artist: medium skin tone; tags:artist | medium skin tone | palette | woman
code:U+1F469 U+1F3FE U+200D U+1F3A8; desc:woman artist: medium-dark skin tone; tags:artist | medium-dark skin tone | palette | woman
code:U+1F469 U+1F3FF U+200D U+1F3A8; desc:woman artist: dark skin tone; tags:artist | dark skin tone | palette | woman
code:U+1F468 U+200D U+2708 U+FE0F; desc:man pilot; tags:man | pilot | plane
code:U+1F468 U+1F3FB U+200D U+2708 U+FE0F; desc:man pilot: light skin tone; tags:light skin tone | man | pilot | plane
code:U+1F468 U+1F3FC U+200D U+2708 U+FE0F; desc:man pilot: medium-light skin tone; tags:man | medium-light skin tone | pilot | plane
code:U+1F468 U+1F3FD U+200D U+2708 U+FE0F; desc:man pilot: medium skin tone; tags:man | medium skin tone | pilot | plane
code:U+1F468 U+1F3FE U+200D U+2708 U+FE0F; desc:man pilot: medium-dark skin tone; tags:man | medium-dark skin tone | pilot | plane
code:U+1F468 U+1F3FF U+200D U+2708 U+FE0F; desc:man pilot: dark skin tone; tags:dark skin tone | man | pilot | plane
code:U+1F469 U+200D U+2708 U+FE0F; desc:woman pilot; tags:pilot | plane | woman
code:U+1F469 U+1F3FB U+200D U+2708 U+FE0F; desc:woman pilot: light skin tone; tags:light skin tone | pilot | plane | woman
code:U+1F469 U+1F3FC U+200D U+2708 U+FE0F; desc:woman pilot: medium-light skin tone; tags:medium-light skin tone | pilot | plane | woman
code:U+1F469 U+1F3FD U+200D U+2708 U+FE0F; desc:woman pilot: medium skin tone; tags:medium skin tone | pilot | plane | woman
code:U+1F469 U+1F3FE U+200D U+2708 U+FE0F; desc:woman pilot: medium-dark skin tone; tags:medium-dark skin tone | pilot | plane | woman
code:U+1F469 U+1F3FF U+200D U+2708 U+FE0F; desc:woman pilot: dark skin tone; tags:dark skin tone | pilot | plane | woman
code:U+1F468 U+200D U+1F680; desc:man astronaut; tags:astronaut | man | rocket
code:U+1F468 U+1F3FB U+200D U+1F680; desc:man astronaut: light skin tone; tags:astronaut | light skin tone | man | rocket
code:U+1F468 U+1F3FC U+200D U+1F680; desc:man astronaut: medium-light skin tone; tags:astronaut | man | medium-light skin tone | rocket
code:U+1F468 U+1F3FD U+200D U+1F680; desc:man astronaut: medium skin tone; tags:astronaut | man | medium skin tone | rocket
code:U+1F468 U+1F3FE U+200D U+1F680; desc:man astronaut: medium-dark skin tone; tags:astronaut | man | medium-dark skin tone | rocket
code:U+1F468 U+1F3FF U+200D U+1F680; desc:man astronaut: dark skin tone; tags:astronaut | dark skin tone | man | rocket
code:U+1F469 U+200D U+1F680; desc:woman astronaut; tags:astronaut | rocket | woman
code:U+1F469 U+1F3FB U+200D U+1F680; desc:woman astronaut: light skin tone; tags:astronaut | light skin tone | rocket | woman
code:U+1F469 U+1F3FC U+200D U+1F680; desc:woman astronaut: medium-light skin tone; tags:astronaut | medium-light skin tone | rocket | woman
code:U+1F469 U+1F3FD U+200D U+1F680; desc:woman astronaut: medium skin tone; tags:astronaut | medium skin tone | rocket | woman
code:U+1F469 U+1F3FE U+200D U+1F680; desc:woman astronaut: medium-dark skin tone; tags:astronaut | medium-dark skin tone | rocket | woman
code:U+1F469 U+1F3FF U+200D U+1F680; desc:woman astronaut: dark skin tone; tags:astronaut | dark skin tone | rocket | woman
code:U+1F468 U+200D U+1F692; desc:man firefighter; tags:firefighter | firetruck | man
code:U+1F468 U+1F3FB U+200D U+1F692; desc:man firefighter: light skin tone; tags:firefighter | firetruck | light skin tone | man
code:U+1F468 U+1F3FC U+200D U+1F692; desc:man firefighter: medium-light skin tone; tags:firefighter | firetruck | man | medium-light skin tone
code:U+1F468 U+1F3FD U+200D U+1F692; desc:man firefighter: medium skin tone; tags:firefighter | firetruck | man | medium skin tone
code:U+1F468 U+1F3FE U+200D U+1F692; desc:man firefighter: medium-dark skin tone; tags:firefighter | firetruck | man | medium-dark skin tone
code:U+1F468 U+1F3FF U+200D U+1F692; desc:man firefighter: dark skin tone; tags:dark skin tone | firefighter | firetruck | man
code:U+1F469 U+200D U+1F692; desc:woman firefighter; tags:firefighter | firetruck | woman
code:U+1F469 U+1F3FB U+200D U+1F692; desc:woman firefighter: light skin tone; tags:firefighter | firetruck | light skin tone | woman
code:U+1F469 U+1F3FC U+200D U+1F692; desc:woman firefighter: medium-light skin tone; tags:firefighter | firetruck | medium-light skin tone | woman
code:U+1F469 U+1F3FD U+200D U+1F692; desc:woman firefighter: medium skin tone; tags:firefighter | firetruck | medium skin tone | woman
code:U+1F469 U+1F3FE U+200D U+1F692; desc:woman firefighter: medium-dark skin tone; tags:firefighter | firetruck | medium-dark skin tone | woman
code:U+1F469 U+1F3FF U+200D U+1F692; desc:woman firefighter: dark skin tone; tags:dark skin tone | firefighter | firetruck | woman
code:U+1F46E; desc:police officer; tags:cop | officer | police
code:U+1F46E U+1F3FB; desc:police officer: light skin tone; tags:cop | light skin tone | officer | police
code:U+1F46E U+1F3FC; desc:police officer: medium-light skin tone; tags:cop | medium-light skin tone | officer | police
code:U+1F46E U+1F3FD; desc:police officer: medium skin tone; tags:cop | medium skin tone | officer | police
code:U+1F46E U+1F3FE; desc:police officer: medium-dark skin tone; tags:cop | medium-dark skin tone | officer | police
code:U+1F46E U+1F3FF; desc:police officer: dark skin tone; tags:cop | dark skin tone | officer | police
code:U+1F46E U+200D U+2642 U+FE0F; desc:man police officer; tags:cop | man | officer | police
code:U+1F46E U+1F3FB U+200D U+2642 U+FE0F; desc:man police officer: light skin tone; tags:cop | light skin tone | man | officer | police
code:U+1F46E U+1F3FC U+200D U+2642 U+FE0F; desc:man police officer: medium-light skin tone; tags:cop | man | medium-light skin tone | officer | police
code:U+1F46E U+1F3FD U+200D U+2642 U+FE0F; desc:man police officer: medium skin tone; tags:cop | man | medium skin tone | officer | police
code:U+1F46E U+1F3FE U+200D U+2642 U+FE0F; desc:man police officer: medium-dark skin tone; tags:cop | man | medium-dark skin tone | officer | police
code:U+1F46E U+1F3FF U+200D U+2642 U+FE0F; desc:man police officer: dark skin tone; tags:cop | dark skin tone | man | officer | police
code:U+1F46E U+200D U+2640 U+FE0F; desc:woman police officer; tags:cop | officer | police | woman
code:U+1F46E U+1F3FB U+200D U+2640 U+FE0F; desc:woman police officer: light skin tone; tags:cop | light skin tone | officer | police | woman
code:U+1F46E U+1F3FC U+200D U+2640 U+FE0F; desc:woman police officer: medium-light skin tone; tags:cop | medium-light skin tone | officer | police | woman
code:U+1F46E U+1F3FD U+200D U+2640 U+FE0F; desc:woman police officer: medium skin tone; tags:cop | medium skin tone | officer | police | woman
code:U+1F46E U+1F3FE U+200D U+2640 U+FE0F; desc:woman police officer: medium-dark skin tone; tags:cop | medium-dark skin tone | officer | police | woman
code:U+1F46E U+1F3FF U+200D U+2640 U+FE0F; desc:woman police officer: dark skin tone; tags:cop | dark skin tone | officer | police | woman
code:U+1F575; desc:detective; tags:detective | sleuth | spy
code:U+1F575 U+1F3FB; desc:detective: light skin tone; tags:detective | light skin tone | sleuth | spy
code:U+1F575 U+1F3FC; desc:detective: medium-light skin tone; tags:detective | medium-light skin tone | sleuth | spy
code:U+1F575 U+1F3FD; desc:detective: medium skin tone; tags:detective | medium skin tone | sleuth | spy
code:U+1F575 U+1F3FE; desc:detective: medium-dark skin tone; tags:detective | medium-dark skin tone | sleuth | spy
code:U+1F575 U+1F3FF; desc:detective: dark skin tone; tags:dark skin tone | detective | sleuth | spy
code:U+1F575 U+FE0F U+200D U+2642 U+FE0F; desc:man detective; tags:detective | man | sleuth | spy
code:U+1F575 U+1F3FB U+200D U+2642 U+FE0F; desc:man detective: light skin tone; tags:detective | light skin tone | man | sleuth | spy
code:U+1F575 U+1F3FC U+200D U+2642 U+FE0F; desc:man detective: medium-light skin tone; tags:detective | man | medium-light skin tone | sleuth | spy
code:U+1F575 U+1F3FD U+200D U+2642 U+FE0F; desc:man detective: medium skin tone; tags:detective | man | medium skin tone | sleuth | spy
code:U+1F575 U+1F3FE U+200D U+2642 U+FE0F; desc:man detective: medium-dark skin tone; tags:detective | man | medium-dark skin tone | sleuth | spy
code:U+1F575 U+1F3FF U+200D U+2642 U+FE0F; desc:man detective: dark skin tone; tags:dark skin tone | detective | man | sleuth | spy
code:U+1F575 U+FE0F U+200D U+2640 U+FE0F; desc:woman detective; tags:detective | sleuth | spy | woman
code:U+1F575 U+1F3FB U+200D U+2640 U+FE0F; desc:woman detective: light skin tone; tags:detective | light skin tone | sleuth | spy | woman
code:U+1F575 U+1F3FC U+200D U+2640 U+FE0F; desc:woman detective: medium-light skin tone; tags:detective | medium-light skin tone | sleuth | spy | woman
code:U+1F575 U+1F3FD U+200D U+2640 U+FE0F; desc:woman detective: medium skin tone; tags:detective | medium skin tone | sleuth | spy | woman
code:U+1F575 U+1F3FE U+200D U+2640 U+FE0F; desc:woman detective: medium-dark skin tone; tags:detective | medium-dark skin tone | sleuth | spy | woman
code:U+1F575 U+1F3FF U+200D U+2640 U+FE0F; desc:woman detective: dark skin tone; tags:dark skin tone | detective | sleuth | spy | woman
code:U+1F482; desc:guard; tags:guard
code:U+1F482 U+1F3FB; desc:guard: light skin tone; tags:guard | light skin tone
code:U+1F482 U+1F3FC; desc:guard: medium-light skin tone; tags:guard | medium-light skin tone
code:U+1F482 U+1F3FD; desc:guard: medium skin tone; tags:guard | medium skin tone
code:U+1F482 U+1F3FE; desc:guard: medium-dark skin tone; tags:guard | medium-dark skin tone
code:U+1F482 U+1F3FF; desc:guard: dark skin tone; tags:dark skin tone | guard
code:U+1F482 U+200D U+2642 U+FE0F; desc:man guard; tags:guard | man
code:U+1F482 U+1F3FB U+200D U+2642 U+FE0F; desc:man guard: light skin tone; tags:guard | light skin tone | man
